interaction_id,customer_id,product_id,product_name,product_category,interaction_date,interaction_type,agent_id,branch_id,latitude,longitude,grand_total,issue_category,issue_subcategory,resolution_status,resolution_time_minutes,sla_met,is_first_contact_resolution,is_escalated,sentiment_score,sentiment_category,interaction_summary,nps_score,feedback_score_agent,feedback_score_resolution,call_duration_seconds,queue_time_seconds,num_open_issues_snapshot,time_since_last_interaction_days,product_ownership_flag,agent_status
39c355c0-548b-4fba-ab33-1b234ee0991d,CUST0507,PROD017,Samsung Galaxy Watch,Wearables & Accessories,2024-06-18 11:47:03,Call,AGT049,BR01,-1.289311,36.8124,86655.36,Service Delay,Agent Unresponsive,Resolved,7,Yes,Yes,No,1.0,Positive,Customer reported service delay issue regarding Wearables & Accessories product. Issue resolved.,10,5,5,425,148,0,412,Yes,Offline
3495836b-4280-4531-a76e-0fb809e0c60f,CUST0539,PROD007,AirPods Pro,Wearables & Accessories,2024-04-28 00:17:35,In-Person Support,AGT058,BR01,-1.289311,36.8124,44535.08,Product Defect,Manufacturing Defect,Pending,13,Yes,No,No,-0.45,Negative,Customer reported product defect issue regarding Wearables & Accessories product. Issue pending.,0,1,1,0,0,0,463,Yes,Online
d5eb49b5-a04f-4f62-a68a-707bad764a2f,CUST0527,PROD029,Steam Deck,Entertainment & Gaming,2023-11-06 23:57:04,Chat,AGT020,BR01,-1.289311,36.8124,330797.75,Technical Support,Setup Help,Resolved,11,No,Yes,No,0.22,Neutral,Customer reported technical support issue regarding Entertainment & Gaming product. Issue resolved.,7,2,4,670,528,0,636,Yes,Online
d88f9401-88ab-45c5-8183-944528ff6de8,CUST0015,PROD022,Samsung QLED 65,Entertainment & Gaming,2024-05-14 14:45:19,In-Person Support,AGT040,BR01,-1.289311,36.8124,245615.96,General Inquiry,How-To Guide,Resolved,14,Yes,Yes,No,1.0,Positive,Customer reported general inquiry issue regarding Entertainment & Gaming product. Issue resolved.,10,4,5,0,0,0,446,Yes,Offline
f6e64923-70a2-4512-8545-5502763ee08d,CUST0511,PROD044,Wyze Cam v3,Smart Home & Appliances,2024-09-25 18:45:37,Chat,AGT025,BR01,-1.289311,36.8124,23917.96,Order Status,Wrong Item Received,Escalated,19,No,Yes,No,0.6,Positive,Customer reported order status issue regarding Smart Home & Appliances product. Issue escalated.,10,5,4,1144,372,0,312,Yes,Offline
75ec239f-dd7a-4c37-bc35-84edb534a8ac,CUST0591,PROD046,Tesla Model Y Charger,Smart Home & Appliances,2025-03-30 21:15:50,Call,AGT009,BR01,-1.289311,36.8124,286043.05,Product Defect,Hardware Failure,Resolved,5,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Smart Home & Appliances product. Issue resolved.,9,5,5,302,6,0,126,Yes,Online
cef16d3b-bab6-4f51-9990-f2b0d0b5a9f2,CUST0993,PROD027,Xbox Series X,Entertainment & Gaming,2023-09-21 08:10:56,Social Media DM,AGT057,BR01,-1.289311,36.8124,137649.2,Technical Support,Software Update,Resolved,13,Yes,No,No,0.12,Neutral,Customer reported technical support issue regarding Entertainment & Gaming product. Issue resolved.,7,2,2,0,0,0,683,Yes,Offline
4364f29e-0ac5-4265-80bc-08782cef4839,CUST0499,PROD039,Echo Dot 5th Gen,Smart Home & Appliances,2024-05-20 18:27:30,Social Media DM,AGT041,BR01,-1.289311,36.8124,23242.98,Service Delay,Agent Unresponsive,Resolved,25,Yes,Yes,No,0.76,Positive,Customer reported service delay issue regarding Smart Home & Appliances product. Issue resolved.,9,5,5,0,0,0,440,Yes,Offline
b30e0ec8-8bb7-420e-94ad-29a4b1a6d701,CUST0044,PROD025,Hisense ULED,Entertainment & Gaming,2024-04-08 07:47:04,Call,AGT014,BR01,-1.289311,36.8124,309241.92,General Inquiry,How-To Guide,Resolved,9,Yes,Yes,No,0.52,Positive,Customer reported general inquiry issue regarding Entertainment & Gaming product. Issue resolved.,9,4,5,542,48,0,483,Yes,Online
a134e874-fa6a-4896-a5dc-7c36a55f358b,CUST0930,PROD020,OnePlus Watch,Wearables & Accessories,2025-08-04 12:29:21,Social Media DM,AGT043,BR01,-1.289311,36.8124,86622.29999999999,Product Defect,Manufacturing Defect,Resolved,7,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Wearables & Accessories product. Issue resolved.,10,3,4,0,0,0,0,Yes,Online
b065d72c-14ad-462b-8267-963406f00488,CUST0601,PROD021,LG OLED TV 55,Entertainment & Gaming,2024-02-14 09:54:47,Call,AGT016,BR01,-1.289311,36.8124,251644.81,Return/Refund,Exchange Request,Resolved,19,Yes,Yes,No,0.46,Positive,Customer reported return/refund issue regarding Entertainment & Gaming product. Issue resolved.,9,5,3,1146,45,0,537,Yes,Online
bf333d9b-5568-42f8-b08d-37120fe8174f,CUST0778,PROD002,Samsung Galaxy S24,Mobile & Computing,2025-08-04 12:10:21,Social Media DM,AGT025,BR01,-1.289311,36.8124,277937.96,Technical Support,Connectivity Issue,Resolved,19,Yes,Yes,No,0.9,Positive,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,10,4,3,0,0,0,0,Yes,Offline
cc634839-78ee-4c79-9234-511ec75c9b7b,CUST0517,PROD008,JBL Flip 6,Entertainment & Gaming,2023-09-02 22:10:11,Email,AGT004,BR01,-1.289311,36.8124,62748.39,Return/Refund,Refund Delay,Resolved,10,Yes,Yes,No,1.0,Positive,Customer reported return/refund issue regarding Entertainment & Gaming product. Issue resolved.,9,4,5,0,0,0,701,Yes,Online
1a04423e-3160-4004-abdc-3cfb5c77966c,CUST0690,PROD015,Lenovo ThinkPad,Mobile & Computing,2025-07-17 12:43:08,Social Media DM,AGT016,BR01,-1.289311,36.8124,287560.48,General Inquiry,Store Hours,Resolved,19,Yes,Yes,No,1.0,Positive,Customer reported general inquiry issue regarding Mobile & Computing product. Issue resolved.,9,4,5,0,0,0,17,Yes,Online
6626c2d8-485f-4ded-a31d-7b99e65fab84,CUST0654,PROD016,Apple Watch Series 9,Wearables & Accessories,2023-11-19 15:37:04,Email,AGT044,BR01,-1.289311,36.8124,79999.43,Order Status,Delivery Delay,Escalated,9,Yes,No,No,0.22,Neutral,Customer reported order status issue regarding Wearables & Accessories product. Issue escalated.,7,4,4,0,0,2,623,Yes,Online
2e730559-7095-4c4a-8adf-18e41211cdac,CUST0276,PROD009,Canon EOS R6,Entertainment & Gaming,2025-06-11 06:58:49,Call,AGT048,BR01,-1.289311,36.8124,1672581.68,Return/Refund,Exchange Request,Resolved,9,Yes,Yes,No,1.0,Positive,Customer reported return/refund issue regarding Entertainment & Gaming product. Issue resolved.,10,4,3,549,67,0,54,Yes,Online
e420694a-273c-4198-96a3-80bac13442da,CUST0479,PROD016,Apple Watch Series 9,Wearables & Accessories,2024-02-14 07:37:24,Email,AGT023,BR01,-1.289311,36.8124,159998.86,Order Status,Delivery Delay,Resolved,6,Yes,No,No,-0.13,Neutral,Customer reported order status issue regarding Wearables & Accessories product. Issue resolved.,8,3,3,0,0,0,537,Yes,Online
8e89aee8-1399-4fcd-a971-c3e3646db436,CUST0968,PROD027,Xbox Series X,Entertainment & Gaming,2025-08-04 12:02:21,Call,AGT016,BR01,-1.289311,36.8124,144203.92,Order Status,Delivery Delay,Resolved,15,No,Yes,No,0.24,Neutral,Customer reported order status issue regarding Entertainment & Gaming product. Issue resolved.,8,3,3,907,612,0,0,Yes,Online
8542ace5-9eaf-4ffb-967e-88e6f0f9a2bc,CUST0231,PROD044,Wyze Cam v3,Smart Home & Appliances,2023-10-18 01:34:03,In-Person Support,AGT054,BR01,-1.289311,36.8124,42141.15,Technical Support,Compatibility,Pending,6,Yes,Yes,No,0.04,Neutral,Customer reported technical support issue regarding Smart Home & Appliances product. Issue pending.,8,3,2,0,0,0,656,Yes,Offline
a7c2e732-1d63-44b9-84e5-3dc3a061ff6f,CUST0539,PROD025,Hisense ULED,Entertainment & Gaming,2024-07-01 20:21:01,Call,AGT057,BR01,-1.289311,36.8124,162352.01,Order Status,Missing Item,Resolved,18,Yes,Yes,No,0.93,Positive,Customer reported order status issue regarding Entertainment & Gaming product. Issue resolved.,9,5,2,1082,102,0,398,Yes,Offline
3933f4da-0720-4a01-93fd-16bc6d8fc6cb,CUST0557,PROD039,Echo Dot 5th Gen,Smart Home & Appliances,2024-02-27 05:28:22,Chat,AGT001,BR01,-1.289311,36.8124,22136.18,Service Delay,Agent Unresponsive,Resolved,9,Yes,No,No,-0.07,Neutral,Customer reported service delay issue regarding Smart Home & Appliances product. Issue resolved.,8,4,3,543,28,0,524,Yes,Offline
3848fecf-6fa0-4995-8fef-a238e5f3d14c,CUST0559,PROD037,Marshall Acton,Entertainment & Gaming,2025-01-05 22:11:56,Call,AGT008,BR01,-1.289311,36.8124,48708.23,Service Delay,Long Wait Time,Resolved,19,Yes,Yes,No,0.62,Positive,Customer reported service delay issue regarding Entertainment & Gaming product. Issue resolved.,10,4,4,1145,90,0,210,Yes,Offline
74822063-16f9-401e-8286-393dd401353a,CUST0585,PROD040,Google Nest Hub,Smart Home & Appliances,2025-08-04 12:07:21,In-Person Support,AGT051,BR01,-1.289311,36.8124,40318.31,Service Delay,Long Wait Time,Resolved,5,No,Yes,No,-0.9,Negative,Customer reported service delay issue regarding Smart Home & Appliances product. Issue resolved.,5,1,2,0,0,0,0,Yes,Online
3d83d4bc-40ab-4d30-8241-c74658536166,CUST0817,PROD042,Arlo Pro 4,Smart Home & Appliances,2025-07-12 21:39:48,Social Media DM,AGT057,BR01,-1.289311,36.8124,144280.08000000002,Billing Inquiry,Incorrect Charge,Resolved,26,Yes,Yes,No,0.69,Positive,Customer reported billing inquiry issue regarding Smart Home & Appliances product. Issue resolved.,9,4,5,0,0,0,22,Yes,Offline
dcfb6444-bb7d-4691-acc8-6ef1ae8a78d1,CUST0271,PROD003,MacBook Air M3,Mobile & Computing,2023-08-04 16:07:41,Call,AGT006,BR01,-1.289311,36.8124,450728.28,Technical Support,Connectivity Issue,Resolved,5,Yes,Yes,No,1.0,Positive,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,10,4,5,308,73,0,730,Yes,Offline
168001f2-cf31-4af3-880a-5eef0a9b905d,CUST0719,PROD006,Sony WH-1000XM5,Wearables & Accessories,2024-05-28 04:08:17,In-Person Support,AGT040,BR01,-1.289311,36.8124,104111.12000000001,Return/Refund,Warranty Claim,Escalated,12,Yes,Yes,No,-0.19,Neutral,Customer reported return/refund issue regarding Wearables & Accessories product. Issue escalated.,7,2,2,0,0,1,433,Yes,Offline
1b04347b-a09c-4bad-8a88-2dfb946925ef,CUST0779,PROD035,KitchenAid Mixer,Smart Home & Appliances,2023-08-07 20:55:22,Chat,AGT058,BR01,-1.289311,36.8124,83622.16,Product Defect,Manufacturing Defect,Pending,24,No,Yes,Yes,-0.42,Negative,Customer reported product defect issue regarding Smart Home & Appliances product. Issue pending. Escalated to Tier 2.,5,2,1,1446,509,0,727,Yes,Online
47bdec4b-dd3c-4f35-a81e-3e169f8fed3d,CUST0739,PROD040,Google Nest Hub,Smart Home & Appliances,2024-01-09 04:05:47,Chat,AGT007,BR01,-1.289311,36.8124,35919.950000000004,Technical Support,Troubleshooting,Resolved,5,Yes,Yes,No,0.35,Neutral,Customer reported technical support issue regarding Smart Home & Appliances product. Issue resolved.,7,2,2,304,163,0,573,Yes,Offline
04f8c765-27ef-4aaf-a494-4b488d602e53,CUST0034,PROD010,Nikon D7500,Entertainment & Gaming,2023-10-20 04:39:16,Email,AGT022,BR01,-1.289311,36.8124,649172.1499999999,Product Defect,Manufacturing Defect,Resolved,12,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Entertainment & Gaming product. Issue resolved.,9,5,4,0,0,0,654,Yes,Offline
87fc4f69-401b-4eab-8093-f14f89e2f90d,CUST0070,PROD013,Microsoft Surface,Mobile & Computing,2025-07-20 20:19:09,Chat,AGT050,BR01,-1.289311,36.8124,1076719.6199999999,Service Delay,Long Wait Time,Resolved,25,No,No,No,-0.27,Negative,Customer reported service delay issue regarding Mobile & Computing product. Issue resolved.,6,1,2,1506,238,0,14,Yes,Online
dbd06d20-071c-428c-9e74-a1ea9a371c5f,CUST0943,PROD028,Nintendo Switch,Entertainment & Gaming,2023-09-15 21:51:03,Chat,AGT021,BR01,-1.289311,36.8124,223883.13,Product Defect,Manufacturing Defect,Resolved,7,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Entertainment & Gaming product. Issue resolved.,9,5,5,426,129,0,688,Yes,Online
426cc7d1-9f27-449a-9395-b07db493cdf5,CUST0790,PROD027,Xbox Series X,Entertainment & Gaming,2025-08-04 11:54:21,Call,AGT041,BR01,-1.289311,36.8124,211979.76,Billing Inquiry,Payment Error,Resolved,18,Yes,Yes,No,0.91,Positive,Customer reported billing inquiry issue regarding Entertainment & Gaming product. Issue resolved.,10,4,5,1084,103,0,0,Yes,Offline
6db8a257-9edf-4976-b264-a56e3042decb,CUST0092,PROD050,Razer DeathAdder,Mobile & Computing,2024-04-22 22:05:18,Email,AGT019,BR01,-1.289311,36.8124,23074.94,General Inquiry,Warranty Info,Escalated,5,No,No,Yes,-0.83,Negative,Customer reported general inquiry issue regarding Mobile & Computing product. Issue escalated. Escalated to Tier 2.,0,1,1,0,0,2,468,Yes,Online
16203d67-4acf-44d1-9ada-ba0ba8d03aa3,CUST0167,PROD029,Steam Deck,Entertainment & Gaming,2025-08-02 05:13:46,In-Person Support,AGT009,BR01,-1.289311,36.8124,182166.46,General Inquiry,How-To Guide,Resolved,14,Yes,Yes,No,1.0,Positive,Customer reported general inquiry issue regarding Entertainment & Gaming product. Issue resolved.,9,3,5,0,0,0,2,Yes,Online
63276619-afea-4107-b9e2-57bf6aca6bb6,CUST0969,PROD002,Samsung Galaxy S24,Mobile & Computing,2025-08-04 11:55:21,Chat,AGT035,BR01,-1.289311,36.8124,555875.92,Product Defect,Software Bug,Resolved,13,Yes,Yes,No,0.16,Neutral,Customer reported product defect issue regarding Mobile & Computing product. Issue resolved.,8,4,3,788,57,0,0,Yes,Offline
266b4cbf-2069-4413-819c-e892d00b924c,CUST0509,PROD004,Dell XPS 13,Mobile & Computing,2024-08-20 20:09:08,Chat,AGT043,BR01,-1.289311,36.8124,282915.64,General Inquiry,Product Information,Resolved,10,Yes,Yes,No,1.0,Positive,Customer reported general inquiry issue regarding Mobile & Computing product. Issue resolved.,9,3,5,608,159,0,348,Yes,Online
c64fa928-ea63-40ab-9de7-6ff490ec1e16,CUST0255,PROD018,Fitbit Charge 6,Wearables & Accessories,2023-12-21 10:44:31,Email,AGT043,BR01,-1.289311,36.8124,22639.100000000002,Order Status,Cancellation,Resolved,13,Yes,Yes,No,1.0,Positive,Customer reported order status issue regarding Wearables & Accessories product. Issue resolved.,9,3,5,0,0,0,592,Yes,Online
90654454-9462-434d-84ee-71e441be95b9,CUST0566,PROD019,Garmin Venu 3,Wearables & Accessories,2025-05-01 14:23:58,Call,AGT059,BR01,-1.289311,36.8124,65190.770000000004,General Inquiry,Product Information,Pending,21,Yes,No,No,-0.37,Negative,Customer reported general inquiry issue regarding Wearables & Accessories product. Issue pending.,4,1,1,1261,493,1,94,Yes,Offline
f2f0e9c0-88b1-4ddf-93a9-7b02052b4fb6,CUST0031,PROD042,Arlo Pro 4,Smart Home & Appliances,2024-12-13 01:22:32,Email,AGT014,BR01,-1.289311,36.8124,93227.12,Billing Inquiry,Subscription Issue,Resolved,14,Yes,Yes,No,1.0,Positive,Customer reported billing inquiry issue regarding Smart Home & Appliances product. Issue resolved.,9,5,5,0,0,0,234,Yes,Online
59e673ef-5cc0-4aba-8fe1-63d987a3e448,CUST0173,PROD012,Samsung Tab S9,Mobile & Computing,2024-05-17 16:29:38,In-Person Support,AGT057,BR01,-1.289311,36.8124,730251.7899999999,General Inquiry,Product Information,Resolved,11,No,Yes,No,0.16,Neutral,Customer reported general inquiry issue regarding Mobile & Computing product. Issue resolved.,7,3,4,0,0,0,443,Yes,Offline
89f75717-9479-4345-a9c4-11b1600025f2,CUST0724,PROD042,Arlo Pro 4,Smart Home & Appliances,2025-08-04 11:42:21,In-Person Support,AGT027,BR01,-1.289311,36.8124,97666.52,Billing Inquiry,Incorrect Charge,Resolved,17,Yes,Yes,No,0.25,Neutral,Customer reported billing inquiry issue regarding Smart Home & Appliances product. Issue resolved.,8,2,5,0,0,0,0,Yes,Online
64559592-77f2-4e8f-85b8-5f96377a044a,CUST0540,PROD032,Roomba i7+,Smart Home & Appliances,2025-03-25 05:44:25,Chat,AGT012,BR01,-1.289311,36.8124,104072.44,Return/Refund,Exchange Request,Unresolved,5,Yes,No,No,-0.14,Neutral,Customer reported return/refund issue regarding Smart Home & Appliances product. Issue unresolved.,7,3,4,305,318,0,132,Yes,Online
253a2926-80e8-46f5-99fa-f863b5b2b1a2,CUST0394,PROD022,Samsung QLED 65,Entertainment & Gaming,2023-06-22 21:49:09,Chat,AGT050,BR01,-1.289311,36.8124,491231.92,General Inquiry,Product Information,Resolved,5,Yes,Yes,No,1.0,Positive,Customer reported general inquiry issue regarding Entertainment & Gaming product. Issue resolved.,9,4,5,300,124,0,773,Yes,Online
553f2349-3cbb-40d3-8778-56b4ca1a7411,CUST0265,PROD014,Asus ROG Laptop,Mobile & Computing,2023-07-27 23:45:40,Call,AGT047,BR01,-1.289311,36.8124,172074.63,Return/Refund,Exchange Request,Resolved,5,No,Yes,No,0.35,Neutral,Customer reported return/refund issue regarding Mobile & Computing product. Issue resolved.,8,3,2,301,244,0,738,Yes,Offline
e858c787-24e8-4a1b-a86e-5ae51d7ce3e2,CUST0330,PROD010,Nikon D7500,Entertainment & Gaming,2024-12-07 09:00:27,Email,AGT018,BR01,-1.289311,36.8124,142946.85,General Inquiry,How-To Guide,Resolved,12,Yes,No,No,0.21,Neutral,Customer reported general inquiry issue regarding Entertainment & Gaming product. Issue resolved.,8,4,2,0,0,0,240,Yes,Online
a0ae7627-bd3c-4864-a940-93254af05bfe,CUST0182,PROD005,HP Pavilion,Mobile & Computing,2024-08-19 04:13:15,Email,AGT049,BR01,-1.289311,36.8124,249393.78999999998,Technical Support,Connectivity Issue,Resolved,8,Yes,Yes,No,0.54,Positive,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,9,4,5,0,0,0,350,Yes,Offline
979ac40d-ef2b-4465-9473-b5acc922e778,CUST0261,PROD001,iPhone 15 Pro,Mobile & Computing,2023-03-06 10:13:57,Email,AGT049,BR01,-1.289311,36.8124,100380.23,General Inquiry,Warranty Info,Resolved,9,Yes,Yes,No,0.37,Neutral,Customer reported general inquiry issue regarding Mobile & Computing product. Issue resolved.,8,4,2,0,0,0,882,Yes,Offline
c4d47b85-4c48-4dc5-8528-331abea91100,CUST0148,PROD047,Anker PowerBank,Mobile & Computing,2025-07-27 21:40:02,Chat,AGT056,BR01,-1.289311,36.8124,15674.79,Return/Refund,Warranty Claim,Unresolved,20,No,No,Yes,0.56,Positive,Customer reported return/refund issue regarding Mobile & Computing product. Issue unresolved. Escalated to Tier 2.,9,4,5,1204,378,2,7,Yes,Offline
493f45a3-a5be-4cee-9045-f75ce3018216,CUST0727,PROD009,Canon EOS R6,Entertainment & Gaming,2024-07-21 23:13:42,In-Person Support,AGT008,BR01,-1.289311,36.8124,638622.1,Product Defect,Software Bug,Pending,16,No,Yes,No,-0.04,Neutral,Customer reported product defect issue regarding Entertainment & Gaming product. Issue pending.,8,4,3,0,0,0,378,Yes,Offline
a5d43c8b-131c-4a66-a3ac-e932d1c87a42,CUST0634,PROD026,PlayStation 5,Entertainment & Gaming,2024-10-04 04:50:44,Chat,AGT010,BR01,-1.289311,36.8124,87049.01,Order Status,Wrong Item Received,Resolved,16,Yes,Yes,No,1.0,Positive,Customer reported order status issue regarding Entertainment & Gaming product. Issue resolved.,9,4,4,960,13,0,304,Yes,Online
38777b13-6cc3-422a-9189-e8bbcb91498a,CUST0678,PROD049,Logitech MX Master,Mobile & Computing,2023-12-30 04:06:31,In-Person Support,AGT022,BR01,-1.289311,36.8124,24976.3,Technical Support,Software Update,Resolved,14,Yes,Yes,No,1.0,Positive,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,9,5,4,0,0,0,583,Yes,Offline
525f8e9e-581f-40d9-b54d-ca31aed381b1,CUST0669,PROD034,Instant Pot Duo,Smart Home & Appliances,2025-08-04 11:57:21,In-Person Support,AGT044,BR01,-1.289311,36.8124,22033.97,Billing Inquiry,Subscription Issue,Resolved,14,Yes,Yes,No,1.0,Positive,Customer reported billing inquiry issue regarding Smart Home & Appliances product. Issue resolved.,10,3,5,0,0,0,0,Yes,Online
2e3bb4f1-f858-4064-8682-61fc9229b607,CUST0316,PROD001,iPhone 15 Pro,Mobile & Computing,2025-03-06 23:00:08,Email,AGT033,BR01,-1.289311,36.8124,138022.82,Return/Refund,Refund Delay,Unresolved,12,Yes,No,No,0.3,Neutral,Customer reported return/refund issue regarding Mobile & Computing product. Issue unresolved.,7,2,2,0,0,2,150,Yes,Offline
85fe03a4-ad12-4c25-ba9b-5d4ca406d5f8,CUST0158,PROD032,Roomba i7+,Smart Home & Appliances,2023-10-22 17:35:06,Chat,AGT023,BR01,-1.289311,36.8124,189222.62,Product Defect,Manufacturing Defect,Resolved,5,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Smart Home & Appliances product. Issue resolved.,9,5,4,301,18,0,651,Yes,Online
6b14382d-2b3f-4b6d-958d-fd05340dc283,CUST0624,PROD030,Asus ROG Ally,Entertainment & Gaming,2024-11-14 20:02:24,Email,AGT040,BR01,-1.289311,36.8124,164391.61000000002,Product Defect,Hardware Failure,Resolved,25,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Entertainment & Gaming product. Issue resolved.,9,4,4,0,0,0,262,Yes,Offline
d2b7708d-a8c3-435f-a895-0da37087ba4a,CUST0611,PROD028,Nintendo Switch,Entertainment & Gaming,2025-04-18 03:27:12,In-Person Support,AGT019,BR01,-1.289311,36.8124,50777.62,Technical Support,Compatibility,Resolved,5,No,No,No,-0.04,Neutral,Customer reported technical support issue regarding Entertainment & Gaming product. Issue resolved.,7,4,2,0,0,0,108,Yes,Online
96d1b899-c73d-44c8-8299-84301719cf9d,CUST0575,PROD031,Dyson V15 Detect,Smart Home & Appliances,2024-07-26 05:04:32,Call,AGT035,BR01,-1.289311,36.8124,106557.48,Order Status,Delivery Delay,Pending,5,Yes,No,No,0.33,Neutral,Customer reported order status issue regarding Smart Home & Appliances product. Issue pending.,8,3,4,309,598,0,374,Yes,Offline
69e8ab45-b5e0-47cc-9aac-4b1891ce7197,CUST0144,PROD023,Sony Bravia 43,Entertainment & Gaming,2025-06-17 05:39:34,In-Person Support,AGT012,BR01,-1.289311,36.8124,60147.87,Technical Support,Compatibility,Escalated,18,No,No,No,0.76,Positive,Customer reported technical support issue regarding Entertainment & Gaming product. Issue escalated.,10,5,5,0,0,1,48,Yes,Online
f8bc7c49-bc6d-4350-8567-18f162be1cc9,CUST0047,PROD019,Garmin Venu 3,Wearables & Accessories,2023-11-15 11:45:50,Social Media DM,AGT025,BR01,-1.289311,36.8124,249534.04,General Inquiry,Warranty Info,Pending,18,Yes,No,No,0.47,Positive,Customer reported general inquiry issue regarding Wearables & Accessories product. Issue pending.,10,4,4,0,0,1,628,Yes,Offline
3b738333-519d-4a7f-b02e-cbca64cd4db6,CUST0604,PROD006,Sony WH-1000XM5,Wearables & Accessories,2024-02-03 23:08:04,Call,AGT054,BR01,-1.289311,36.8124,88136.4,General Inquiry,Warranty Info,Resolved,23,Yes,Yes,No,1.0,Positive,Customer reported general inquiry issue regarding Wearables & Accessories product. Issue resolved.,10,5,4,1390,58,0,547,Yes,Offline
9e67ab62-de34-4c24-9412-c4c897a0372f,CUST0520,PROD010,Nikon D7500,Entertainment & Gaming,2024-03-05 23:44:53,Call,AGT030,BR01,-1.289311,36.8124,140439.00999999998,Service Delay,Slow Resolution,Resolved,15,Yes,Yes,No,1.0,Positive,Customer reported service delay issue regarding Entertainment & Gaming product. Issue resolved.,9,5,5,904,156,0,516,Yes,Offline
f90a151c-60ce-48db-bf0e-7074308f094c,CUST0151,PROD011,iPad Pro 12.9,Mobile & Computing,2024-06-11 17:49:13,Social Media DM,AGT011,BR01,-1.289311,36.8124,570059.4299999999,Technical Support,Compatibility,Resolved,5,Yes,Yes,No,0.83,Positive,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,9,4,5,0,0,0,418,Yes,Offline
36a36ff1-5fa0-411c-8a0c-281619144e07,CUST0642,PROD008,JBL Flip 6,Entertainment & Gaming,2024-02-24 03:25:08,Chat,AGT051,BR01,-1.289311,36.8124,121740.89,Product Defect,Hardware Failure,Resolved,5,Yes,No,No,-0.02,Neutral,Customer reported product defect issue regarding Entertainment & Gaming product. Issue resolved.,8,3,2,301,169,0,527,Yes,Online
2f0929a9-c011-43a6-ac07-720ec9653554,CUST0215,PROD031,Dyson V15 Detect,Smart Home & Appliances,2023-02-25 22:12:39,Chat,AGT012,BR01,-1.289311,36.8124,192818.29,Product Defect,Manufacturing Defect,Resolved,9,No,No,No,-0.45,Negative,Customer reported product defect issue regarding Smart Home & Appliances product. Issue resolved.,6,2,2,543,601,0,890,Yes,Online
5df90b4a-68f1-4718-90fc-367cfea64042,CUST0142,PROD025,Hisense ULED,Entertainment & Gaming,2025-06-18 10:32:40,In-Person Support,AGT033,BR01,-1.289311,36.8124,323157.81,Technical Support,Compatibility,Resolved,5,Yes,Yes,No,0.79,Positive,Customer reported technical support issue regarding Entertainment & Gaming product. Issue resolved.,9,4,5,0,0,0,47,Yes,Offline
b5245813-13a5-40b3-982a-dee86e8b8912,CUST0842,PROD046,Tesla Model Y Charger,Smart Home & Appliances,2025-03-18 05:37:41,Chat,AGT057,BR01,-1.289311,36.8124,48627.32,General Inquiry,Store Hours,Resolved,22,Yes,Yes,No,1.0,Positive,Customer reported general inquiry issue regarding Smart Home & Appliances product. Issue resolved.,9,4,4,1326,149,0,139,Yes,Offline
310df6f0-c3b1-4539-9b33-5517b8c959c2,CUST0822,PROD012,Samsung Tab S9,Mobile & Computing,2024-01-03 16:02:11,Social Media DM,AGT016,BR01,-1.289311,36.8124,669955.75,General Inquiry,Store Hours,Resolved,11,Yes,Yes,No,0.36,Neutral,Customer reported general inquiry issue regarding Mobile & Computing product. Issue resolved.,7,5,3,0,0,0,578,Yes,Online
d35bffe0-811a-4e2c-aad0-9e86d0d9d98d,CUST0711,PROD042,Arlo Pro 4,Smart Home & Appliances,2023-08-24 13:11:16,Chat,AGT057,BR01,-1.289311,36.8124,133181.61000000002,Service Delay,Slow Resolution,Resolved,21,Yes,Yes,No,0.93,Positive,Customer reported service delay issue regarding Smart Home & Appliances product. Issue resolved.,10,5,4,1264,163,0,710,Yes,Offline
16c7f4da-5789-4b93-8138-72fb1d8e6d9f,CUST0703,PROD014,Asus ROG Laptop,Mobile & Computing,2024-02-21 13:18:04,Call,AGT012,BR01,-1.289311,36.8124,516223.89,Product Defect,Hardware Failure,Resolved,13,Yes,Yes,No,0.42,Positive,Customer reported product defect issue regarding Mobile & Computing product. Issue resolved.,9,5,5,780,76,0,529,Yes,Online
eb503eb2-4c60-45ee-b24d-0a1978431220,CUST0017,PROD030,Asus ROG Ally,Entertainment & Gaming,2023-06-18 15:32:50,Social Media DM,AGT033,BR01,-1.289311,36.8124,159758.61,Technical Support,Connectivity Issue,Resolved,8,Yes,Yes,No,-0.6,Negative,Customer reported technical support issue regarding Entertainment & Gaming product. Issue resolved.,5,1,1,0,0,0,777,Yes,Offline
